id_daftar_sekolah,sekolah_asal,tipe_sekolah_asal,kodepos_sekolah,jenis_sekolah,is_deleted,tanggal_input,tanggal_update,id_lokasi
2027,SMA NEGERI SAENGGA,NEGERI,98363,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,491
2028,SMA NEGERI UMBULSARI,NEGERI,68166,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,225
2029,SMA NEGERI TITIAN TERAS,NEGERI,36361,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,92
2030,SMA NEGERI 1 TINGALINGGA,NEGERI,22252,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,28
2031,SMK NEGERI 1 ABUNG SELATAN,NEGERI,34581,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,126
2032,SMA NEGERI 7 BEKASI,NEGERI,17433,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2033,SMA KRISTEN KANAAN BANJARMASIN,SWASTA,70231,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,329
2034,SMA NEGERI 1 PETASIA,NEGERI,94971,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,373
2035,SMAS HKBP 1 PEMATANG SIANTAR,SWASTA,21115,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
2036,SMA NEGERI 4 KOTA JAYAPURA,NEGERI,99224,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2037,SMA NEGERI 2 BANDAR,NEGERI,21182,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
2038,SMK NEGERI 1 PURUK CAHU,NEGERI,73961,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,318
2039,SMK PANCA BAKTI,SWASTA,53413,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,187
2040,SMA NEGERI 1 GARUT,NEGERI,44151,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,176
2041,SMA NEGERI 1 SUNGAI PINYUH,NEGERI,78353,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,299
2042,SMA KRISTEN SHINING STARS,SWASTA,99910,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,470
2043,SMA PGRI 13 TANJUNG REDEB,SWASTA,77315,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,339
2044,SMA NEGERI 4 PEKALONGAN,NEGERI,51135,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,197
2045,SMA NEGERI 1 SIMANINDO,NEGERI,22395,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,45
2046,SMA NEGERI 1 AIRMADIDI,NEGERI,95371,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,356
2047,SMA NEGERI 3 SIDOARJO,NEGERI,61215,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,237
2048,SMA NEGERI 1 MAJENANG,NEGERI,53257,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,185
2049,SMK NEGERI 4 KOTA SERANG,NEGERI,42171,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,250
2050,SMA NEGERI 1 PASURUAN,NEGERI,67131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,230
2051,SMA NEGERI 1 GARUM,NEGERI,66182,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,236
2052,SMA NEGERI 3 TEBING TINGGI,NEGERI,20616,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,56
2053,SMA KATOLIK SANTO PAULUS SINGARAJA,SWASTA,81116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,262
2054,SMA NEGERI 1 KEDIRI TABANAN,NEGERI,82123,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,258
2055,SMA KRISTEN HARAPAN DENPASAR,SWASTA,80223,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,263
2056,SMA LENTERA HARAPAN AMBON,SWASTA,97115,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,437
2057,SMA NEGERI 8 BALIKPAPAN,NEGERI,76131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,344
2058,SMA NEGERI 3 BALIKPAPAN,NEGERI,76133,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,344
2059,SMA NEGERI 1 CICALENGKA,NEGERI,40395,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
2060,SMA KRISTEN 1 BPK PENABUR BANDUNG,SWASTA,40173,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
2061,SMA KRISTEN 3 BPK PENABUR BANDUNG,SWASTA,40184,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
2062,SMA K BINA BAKTI,SWASTA,40228,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
2063,SMA NEGERI BANUAL KALIMANTAN SELATAN,NEGERI,70652,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,323
2064,SMA NEGERI 1 SANDEN,NEGERI,55763,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,214
2065,SMA NEGERI 1 GENTENG,NEGERI,68465,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,229
2066,SMA TUNAS BARU JIN SEUNG BATAM,SWASTA,29439,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
2067,SMA NEGERI 17 BATAM,NEGERI,29439,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
2068,SMA NEGERI 1 AIR PUTIH,NEGERI,21256,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,44
2069,SMA NEGERI 3 BENGKAYANG,NEGERI,79212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,301
2070,SMA NEGERI 9 BENGKULU SELATAN,NEGERI,38571,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,123
2071,SMK KESEHATAN TERPADU BIAK,SWASTA,98118,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,464
2072,SMA YAYASAN PUPUK KALTIM BONTANG,SWASTA,75313,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,341
2073,SMA NEGERI 1 TERAS BOYOLALI,NEGERI,57372,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,199
2074,SMA SANTA MARIA 3 CIMAHI,SWASTA,40523,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,181
2075,SMA YAYASAN PERGURUAN NUSANTARA,SWASTA,20511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
2076,SMA NEGERI 1 PATUK GUNUNG KIDUL,NEGERI,55862,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
2077,SMK NEGERI 1 HALMAHERA UTARA,NEGERI,97762,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,451
2078,SMA NEGERI 1 DOLOK SANGGUL,NEGERI,22457,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,42
2079,SMA NEGERI 84 JAKARTA,NEGERI,11840,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,156
2080,BROUGHTON HIGH SCHOOL,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
2081,SMA KRISTEN BPK PENABUR 3 JAKARTA,SWASTA,10610,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
2082,SMA NEGERI 1 JAKARTA,NEGERI,10710,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
2083,SMA 4 PSKD JAKARTA,SWASTA,12160,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,158
2084,SMA NEGERI 31 JAKARTA,NEGERI,13120,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
2085,SMA BUDHAYA 2 SANTO AGUSTINUS,SWASTA,13440,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
2086,SMA KRISTEN 1 TANIMBAR UTARA,SWASTA,14270,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,155
2087,SMA NEGERI 2 MADIUN,NEGERI,63122,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,242
2088,SMK FARMASI KATOLIK BINA FARMA MADIUN,SWASTA,63139,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,236
2089,SMK NEGERI 1 MAGETAN,NEGERI,63319,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,233
2090,SMA KRISTEN PETRA MALANG,SWASTA,65118,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,235
2091,SMA NEGERI 5 MALANG,NEGERI,65117,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,235
2092,SMA TAMAN HARAPAN MALANG,SWASTA,65119,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,235
2093,SMA PGRI OMA HARUKU,SWASTA,97591,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,434
2094,SMK BINA KUSUMA RUTENG,SWASTA,86519,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,291
2095,SMA NEGERI 8 JAMBI,NEGERI,36128,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,99
2096,SMA KRISTEN KALAM KUDUS JAYAPURA,SWASTA,99223,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2097,SMA NEGERI 13 JAKARTA UTARA,NEGERI,14230,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,155
2098,SMA YPPK SANTO THOMAS AQUINO KAIMANA,SWASTA,98654,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,483
2099,SMA KRISTEN PETRA KEDIRI,SWASTA,64129,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,219
2100,SMA NEGERI 1 RAJA AMPAT,NEGERI,98482,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,480
2101,SMA LENTERA HARAPAN SANGIHE,SWASTA,95812,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,355
2102,SMA NEGERI 3 LAMONGAN,NEGERI,62218,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,238
2103,SMA NEGERI 1 BATANGHARI,NEGERI,36613,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,98
2104,SMA NEGERI 1 SINGKEP,NEGERI,29871,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,154
2105,SMA NEGERI 1 LUMAJANG,NEGERI,67316,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,234
2106,SMA NEGERI 2 LUWU,NEGERI,91951,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,393
2107,SMA NEGERI 2 LUWUK,NEGERI,94713,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,375
2108,SMA NEGERI 1 KAWANGKOAN,NEGERI,95692,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,354
2109,SMA NEGERI 1 SUKARAYA,NEGERI,17630,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2110,SMK NEGERI 1 LOLOWAU,NEGERI,22864,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,26
2111,SMK NEGERI 1 KRAYAN,NEGERI,77456,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,346
2112,SMA KATOLIK SANTO PETRUS KANISIUS PALANGKA RAYA,SWASTA,73112,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,321
2113,SMK NEGERI 2 PURWAKARTA,NEGERI,41114,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,173
2114,SMA NEGERI 8 PURWOREJO,NEGERI,54265,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,193
2115,SMA SANTO BERNADUS PEKALONGAN,SWASTA,51146,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,197
2116,SMK NEGERI 5 PEKANBARU,NEGERI,28265,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
2117,SMA NEGERI 1 UKUI,NEGERI,28382,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,80
2118,SMA NEGERI 1 POPAYATO,NEGERI,96467,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,423
2119,SMA NEGERI 7 PONTIANAK,NEGERI,78121,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,299
2120,SMA NEGERI 1 SANGASANGA,NEGERI,75254,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,338
2121,SMA KELUARGA KUDUS,SWASTA,59311,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,205
2122,SMA NEGERI 3 KUNINGAN,NEGERI,45511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,169
2123,SMA NEGERI 3 SAMPIT,NEGERI,74322,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,308
2124,SMA NEGERI 1 KELUMPANG HULU,NEGERI,72162,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,330
2125,SMA KATOLIK SANTO FRANSISKUS ASSISI SAMARINDA,SWASTA,75119,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,336
2126,SMA NEGERI 1 KRIAN,NEGERI,34161,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,128
2127,SMA RK ABDI SEJATI PERDAGANGAN,SWASTA,21184,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
2128,SMK DHARMA ANALITIKA,SWASTA,20221,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
2129,SMA NEGERI 2 SITUBONDO,NEGERI,68312,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,223
2130,SMA KRISTEN WAIDAKUL,SWASTA,87282,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,287
2131,SMK NEGERI 1 UMBU RATU NGGAY,NEGERI,87283,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,287
2132,SMA NEGERI 1 WULLA WAIJELU,NEGERI,87182,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,288
2133,SMA KEMALA BHAYANGKARI 1 SURABAYA,SWASTA,60231,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
2134,SMK KRISTEN PETRA SURABAYA,SWASTA,60236,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
2135,SMA KATOLIK SANTO LOUIS 2 SURABAYA,SWASTA,60252,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
2136,PKBM HOME SCHOOLING PRIMAGAMA SURAKARTA,SWASTA,57141,PKBM,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,211
2137,SMA SEDES SAPIESTIAE BEDONO,SWASTA,50663,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2138,SMA NEGERI 1 UNGARAN,NEGERI,50514,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2139,SMA NEGERI 1 SERUYAN TENGAH,NEGERI,74281,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,315
2140,SMK NEGERI 1 SORONG,NEGERI,98419,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,489
2141,SMA NEGERI 2 TORAJA UTARA,NEGERI,91831,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,392
2142,SMA NEGERI 3 KABUPATEN TANGERANG,NEGERI,15810,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2143,SMA MARKUS TANGERANG,SWASTA,15143,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2144,SMA YADIKA 3 CILEDUK,SWASTA,15157,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2145,SMK NEGERI 1 PAHAE JULU,NEGERI,22463,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,30
2146,SMA NEGERI 1 SEKATAK,NEGERI,77263,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,347
2147,SMK NEGERI 8 MAKASSAR,NEGERI,90142,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
2148,PKBM KARYA MANUNGGAL,SWASTA,55272,PKBM,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
2149,SMA NEGERI 1 SLEMAN,NEGERI,55515,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
2150,SMA PGRI MUARA ENIM,SWASTA,31314,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,109
2304,SMA TAMAN HARAPAN,SWASTA,17131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2151,SMA NEGERI 3 SERAM BAGIAN BARAT,NEGERI,97562,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,433
2152,INTERNATIONAL ACADEMY & SURINAME,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
2153,SMA NEGERI 1 PLAYEN,NEGERI,55861,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
2154,SMK ROSMA KARAWANG,SWASTA,41311,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,162
2155,SMA KRISTEN 2 BPK PENABUR JAKARTA,SWASTA,10710,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
2156,SMK NEGERI 1 BUNTOK,NEGERI,73712,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,317
2157,SMA NEGERI 1 KABARUAN,NEGERI,95872,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,357
2158,SMA ZION MAKASSAR,SWASTA,90171,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
2159,SMA NEGERI 17 YOGYAKARTA,NEGERI,55232,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
2160,SMK NEGERI 1 BANTUL,NEGERI,55715,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,214
2161,SMA NEGERI KARANGPANDAN,NEGERI,65162,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,235
2162,SMK NEGERI 2 GARUT,NEGERI,44151,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,176
2163,SMA KRISTEN ANAK PANAH,SWASTA,98818,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,469
2164,SMA NEGERI 1 JUWANA,NEGERI,59185,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,194
2165,SMK NUSANTARA TOBELO,SWASTA,97762,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,451
2166,SMA NEGERI 3 BENGKULU,NEGERI,38211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,125
2167,SMK KANAAN UNGARAN,SWASTA,50512,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2168,SMK NEGERI 4 KUNINGAN,NEGERI,45595,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,169
2169,SMA NEGERI 1 PURWOHARJO,NEGERI,68483,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,229
2170,SMA NEGERI 16 SAMARINDA,NEGERI,75123,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,336
2171,SMK TELKOM MAKASSAR,SWASTA,90221,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
2172,SMA K ST GREGORIUS SUMBAWA,SWASTA,84317,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,267
2173,SMK KATHOLIK TUNAS BANGSA TIMIKA,SWASTA,99910,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,470
2174,SMK MUHAMMADIYAH 1 SALAM,SWASTA,56484,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,184
2175,SMK NEGERI 1 SOGAEADU,NEGERI,22871,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,51
2176,SMA NEGERI 1 MAMASA,NEGERI,91362,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,430
2177,SMA NEGERI 1 TANAH JAWA,NEGERI,21181,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
2178,SMK NEGERI 14 MEDAN,NEGERI,20117,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
2179,SMA NEGERI 4 PENAJAM PASER UTARA,NEGERI,76285,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,340
2180,SMA SUP BYAKI FYADI,SWASTA,98118,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,464
2181,SMA SEDES SAPIENTIAE,SWASTA,50663,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2182,INTERNATIONAL ISLAMIC BOARDING SCHOOL,SWASTA,17530,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2183,SMA KRISTA MITRA SEMARANG,SWASTA,50144,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2184,SMA THERESIANA 1,SWASTA,50241,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2185,SMA KRISTEN BPK PENABUR CIREBON,SWASTA,45131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,163
2186,SMA KRISTEN TERANG BANGSA,SWASTA,50144,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2187,SMA KATOLIK GIOVANNI KUPANG,SWASTA,85226,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,278
2188,SMA XAVERIUS PRINGSEWU,SWASTA,35373,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,130
2189,SMA PANGUDI LUHUR II,SWASTA,17431,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2190,SMK PIUS TEGAL,SWASTA,52112,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,192
2191,SMA NEGERI MOJOAGUNG,NEGERI,61482,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,227
2192,SMA WIDYA WACANA,SWASTA,57128,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,211
2193,SMA NEGERI 2 JOMBANG,NEGERI,61418,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,227
2194,SMA KRISTEN MERCUSUAR,SWASTA,85118,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,278
2195,SMA KOLESE LOYOLA SEMARANG,SWASTA,50135,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2196,SMA SINT LOUIS SEMARANG,SWASTA,50254,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2197,SMA TARAKANITA CITRA RAYA,SWASTA,15710,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2198,SMA NEGERI 1 SENTANI,NEGERI,99352,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2199,SMA NEGERI 2 BANDUNG,NEGERI,40131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
2200,SMA NEGERI 1 TUNJUNGAN,NEGERI,58252,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,188
2201,SMA MARDI YUANA SUKABUMI,SWASTA,43112,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,165
2202,SMA MARSUDIRINI BEKASI,SWASTA,17116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
2203,SMA KRISTEN YSKI,SWASTA,50232,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2204,SMA NEGERI 2 KOTA SORONG,NEGERI,98419,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,489
2205,SMA NEGERI 2 TANGERANG,NEGERI,15111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2206,SMA NEGERI 4 JAYAPURA,NEGERI,99224,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2207,SMA NEGERI 1 KOTA SORONG,NEGERI,98412,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,489
2208,SMA MASEHI 1 PSAK,SWASTA,50178,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2209,SMA NEGERI 9 BOGOR,NEGERI,16124,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,174
2210,SMA NEGERI 1 PEKALONGAN,NEGERI,51128,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,197
2211,SMA YPPK TERUNA BAKTI,SWASTA,99225,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2212,SMA TERPADU WIRA BHAKTI GORONTALO,SWASTA,96113,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,421
2213,SMA YPPK AGUSTINUS SORONG,SWASTA,98419,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,489
2214,SMK NEGERI 3 JAYAPURA,NEGERI,99225,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,455
2215,SMA PIUS TEGAL,SWASTA,52112,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,192
2216,SMK ARIYA METTA TANGERANG,SWASTA,15129,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
2217,SMK TRIATMA JAYA SEMARANG,SWASTA,50124,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
2218,SMA PENGUDI LUHUR DON BOSKO SEMARANG,SWASTA,50235,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,201
